timestamp,key,size
1775971791819,bill/119/sres/8403,228
1775971793057,amendment/119/samdt/158,1699
1775971794376,bill/118/sconres/1560,231
1775971795593,amendment/113/hamdt/2599,244
1775971796838,amendment/119/samdt/902,1708
1775971798164,amendment/119/hamdt/1985,244
1775971799394,amendment/102/hamdt/814,1992
1775971800697,amendment/119/hamdt/14,2428
1775971801805,bill/119/sjres/2919,229
1775971803030,bill/112/hres/4784,228
1775971804290,bill/119/hjres/4917,229
1775971805539,amendment/114/samdt/2008,1827
1775971806889,amendment/119/samdt/2226,1485
1775971808189,bill/119/s/4707,225
1775971809437,bill/119/sjres/6961,229
1775971810671,bill/119/sconres/1861,231
1775971811911,bill/119/hjres/7926,229
1775971813143,amendment/112/samdt/2815,1470
1775971814552,bill/119/sjres/6702,229
1775971815793,bill/101/sconres/3369,231
1775971817026,bill/119/hres/4272,228
1775971818276,roll-call-vote/119/house/2/652,67
1775971819498,amendment/119/samdt/907,1911
1775971820793,bill/119/sjres/1808,229
1775971822013,roll-call-vote/111/house/1/22,66
1775971823218,amendment/119/samdt/1445,1660
1775971824526,amendment/119/hamdt/2125,244
1775971825760,bill/119/hjres/8777,229
1775971827002,bill/102/hjres/3063,229
1775971828235,bill/119/sjres/224,228
1775971829467,bill/119/s/8217,225
1775971830712,bill/119/hjres/4639,229
1775971831955,bill/119/sjres/554,228
1775971833194,bill/119/hres/6566,228
1775971834440,bill/101/s/627,2324
1775971835847,bill/117/hres/166,2713
1775971837177,bill/112/hjres/783,228
1775971838415,amendment/99/samdt/1326,2360
1775971839733,bill/102/hconres/3760,231
1775971840955,bill/119/sres/6170,228
1775971842181,bill/119/hres/4564,228
1775971843401,bill/110/sjres/3133,229
1775971844686,bill/119/hres/6107,228
1775971845922,amendment/107/hamdt/2367,244
1775971847162,roll-call-vote/119/house/2/379,67
1775971848375,bill/119/hconres/5447,231
1775971849612,bill/95/s/4595,224
1775971850857,bill/108/sjres/688,228
1775971852097,bill/108/sjres/483,228
1775971853351,amendment/119/samdt/1384,1637
1775971854691,amendment/119/samdt/23,2775
1775971856022,bill/119/sres/8939,228
1775971857251,bill/100/sconres/3780,231
1775971858481,amendment/119/hamdt/431,243
1775971859946,bill/119/hjres/224,228
1775971861651,bill/98/sjres/3585,228
1775971863025,roll-call-vote/119/senate/2/175,68
1775971864239,amendment/119/hamdt/2241,244
1775971865472,bill/119/s/7135,225
1775971866723,roll-call-vote/109/senate/2/578,68
1775971867943,amendment/119/hamdt/2515,244
1775971869174,roll-call-vote/119/senate/2/474,68
1775971870389,bill/119/hjres/2691,229
1775971871632,bill/93/sconres/3411,230
1775971872859,bill/119/hr/5110,2724
1775971873972,amendment/119/hamdt/2203,244
1775971875219,bill/119/sres/2564,228
1775971876447,bill/100/sconres/116,1998
1775971877572,roll-call-vote/119/senate/2/377,68
1775971878784,amendment/119/samdt/2299,1504
1775971880081,bill/95/hjres/844,2534
1775971881381,amendment/119/samdt/2309,2811
1775971882748,bill/111/hres/2705,228
1775971883989,bill/112/hconres/3879,231
1775971885231,bill/119/sjres/3547,229
1775971886473,bill/97/hjres/1351,228
1775971887711,bill/119/s/856,2760
1775971888826,bill/106/sres/2680,228
1775971890055,bill/100/hres/3091,228
1775971891276,amendment/104/samdt/2139,1752
1775971892556,bill/119/sjres/2722,229
1775971893797,roll-call-vote/105/senate/2/502,68
1775971895023,amendment/119/hamdt/2286,244
1775971896278,roll-call-vote/106/house/2/478,67
1775971897481,amendment/119/samdt/876,1910
1775971898824,amendment/99/samdt/1533,1525
1775971900156,bill/93/sjres/3622,228
1775971901397,bill/119/hconres/5382,231
1775971902631,bill/119/hconres/8238,231
1775971903863,roll-call-vote/102/senate/2/408,68
1775971905214,bill/101/hconres/469,230
1775971906464,roll-call-vote/116/senate/2/178,68
1775971907681,bill/117/s/313,2542
1775971908972,bill/115/hjres/1450,229
1775971910265,roll-call-vote/119/senate/1/58,67
1775971911481,bill/103/s/4458,225
1775971912732,bill/113/hr/2726,2884
1775971914039,amendment/103/hamdt/2404,244
1775971915298,amendment/119/hamdt/2722,244
1775971916536,bill/114/hr/533,4007
1775971917972,bill/97/hconres/688,229
1775971919197,bill/119/sjres/8282,229
1775971920434,bill/119/hr/5099,2669
1775971921547,bill/119/sconres/7640,231
1775971922789,bill/111/sres/723,227
1775971924033,bill/119/s/3042,2279
1775971925148,bill/93/hjres/86,2340
1775971926478,bill/119/s/4043,2203
1775971927593,bill/99/hjres/2544,228
1775971928825,bill/98/hconres/1151,230
1775971930362,bill/119/sjres/4470,229
1775971931597,roll-call-vote/119/senate/2/451,68
1775971932822,bill/119/sconres/5716,231
1775971934064,amendment/119/hamdt/151,1542
1775971935375,roll-call-vote/119/house/1/445,67
1775971936590,bill/118/hconres/1700,231
1775971937835,bill/110/hconres/744,230
1775971939074,bill/119/sjres/7663,229
1775971940322,bill/109/hjres/3893,229
1775971941556,bill/119/sconres/6192,231
1775971942777,amendment/103/hamdt/2579,244
1775971944025,bill/98/hres/3896,227
1775971945265,bill/96/hjres/2933,228
1775971946495,bill/119/hjres/357,228
1775971947740,bill/111/hres/3272,228
1775971948983,bill/119/sconres/5536,231
1775971950234,bill/119/hr/3839,2897
1775971951537,amendment/109/hamdt/1725,244
1775971952765,bill/119/hres/468,2659
1775971953885,bill/119/hconres/8587,231
1775971955114,bill/117/hjres/1065,229
1775971956350,amendment/94/hamdt/1267,243
1775971957589,amendment/119/samdt/1879,1679
1775971958934,bill/119/hjres/3284,229
1775971960163,roll-call-vote/119/house/1/242,67
1775971962473,roll-call-vote/119/house/1/569,67
1775971963675,amendment/119/samdt/653,1658
1775971964974,bill/119/hres/3482,228
1775971966191,roll-call-vote/115/house/1/397,67
1775971967409,bill/97/hres/2680,227
1775971968639,roll-call-vote/114/senate/1/356,68
1775971969863,bill/111/hr/1817,2633
1775971971222,roll-call-vote/119/house/2/371,67
1775971972420,bill/112/hres/633,2628
1775971973782,amendment/119/hamdt/182,243
1775971975006,bill/119/sconres/6293,231
1775971976230,amendment/119/samdt/1275,1536
1775971977572,bill/94/hconres/3455,230
1775971978804,bill/119/s/7618,225
1775971980028,amendment/119/hamdt/2687,244
1775971981271,roll-call-vote/101/house/2/132,67
1775971982489,bill/119/sres/190,2261
1775971983603,bill/105/hres/447,2561
1775971984922,bill/119/s/7378,225
1775971986172,bill/115/sconres/4383,231
1775971987389,roll-call-vote/119/house/2/545,67
1775971988597,amendment/95/hamdt/29,241
1775971990024,bill/111/hconres/1619,231
1775971991242,bill/107/hres/398,2573
1775971992553,bill/119/sres/7541,228
1775971993798,bill/114/sconres/2068,231
1775971995039,bill/117/hr/4447,2817
1775971996356,bill/119/hres/288,2281
1775971997480,bill/119/hr/1830,3569
1775971998589,bill/119/hres/4074,228
1775971999814,bill/119/hjres/2370,229
1775972001036,amendment/119/samdt/1415,1836
1775972002325,roll-call-vote/108/senate/1/79,67
1775972003548,bill/119/s/6258,225
1775972004800,bill/103/hconres/3462,231
1775972006050,bill/119/hconres/1299,231
1775972007285,amendment/119/hamdt/785,243
1775972008538,bill/112/sjres/401,228
1775972009926,bill/119/hres/4503,228
1775972011157,amendment/101/hamdt/2477,244
1775972012377,bill/119/hconres/4468,231
1775972013602,bill/119/hres/2127,228
1775972014858,bill/119/sconres/1592,231
1775972016083,bill/119/sconres/3622,231
1775972017322,bill/119/sres/6894,228
1775972018542,amendment/119/samdt/1949,1634
1775972019839,roll-call-vote/119/senate/2/355,68
1775972021061,amendment/119/samdt/863,1658
1775972022340,bill/119/hres/4190,228
1775972023580,bill/111/s/3986,2558
1775972024984,bill/119/sjres/8677,229
1775972026221,bill/119/sconres/7398,231
1775972027452,amendment/119/hamdt/2557,244
1775972028698,bill/119/hr/4652,2777
1775972029809,bill/119/sjres/6149,229
1775972031043,roll-call-vote/119/house/1/406,67
1775972032260,bill/111/hconres/1464,231
1775972033497,roll-call-vote/113/senate/2/223,68
1775972034718,bill/119/sconres/5951,231
1775972035961,amendment/114/samdt/2058,1872
1775972037261,bill/119/hres/8108,228
1775972038489,amendment/119/samdt/643,1660
1775972039777,roll-call-vote/119/senate/1/546,68
1775972040989,amendment/113/hamdt/2800,244
1775972042227,roll-call-vote/119/senate/2/421,68
1775972043446,bill/119/sjres/2271,229
1775972044689,amendment/119/hamdt/2456,244
1775972045937,bill/119/hr/5326,2673
1775972047305,amendment/119/samdt/2804,1840
1775972048618,bill/119/hres/8378,228
1775972049860,roll-call-vote/106/senate/2/246,68
1775972051264,bill/99/sconres/1087,230
1775972052501,bill/99/sres/3762,227
1775972053741,bill/100/hjres/3780,229
1775972054986,bill/119/sconres/2610,231
1775972056223,bill/95/hr/265,2214
1775972057748,amendment/119/samdt/1579,1650
1775972059044,bill/119/hconres/8804,231
1775972060277,bill/113/hr/3593,4115
1775972061581,bill/102/hres/327,2489
1775972062906,bill/109/sres/3511,228
1775972064140,amendment/119/samdt/2375,1547
1775972065439,amendment/119/hamdt/1502,244
1775972066670,bill/119/sjres/7907,229
1775972067898,bill/119/s/7508,225
1775972069129,roll-call-vote/119/house/2/351,67
1775972070353,bill/119/sres/4226,228
1775972071580,bill/119/hjres/2426,229
1775972072811,bill/119/sconres/5943,231
1775972074051,amendment/119/hamdt/2326,244
1775972075299,amendment/119/samdt/2758,1837
1775972076585,bill/115/hjres/1201,229
1775972077818,amendment/101/hamdt/115,2276
1775972079151,roll-call-vote/119/house/1/266,67
1775972080382,bill/119/hres/7815,228
1775972081613,amendment/119/samdt/2638,1869
1775972082727,bill/103/sconres/3097,231
1775972083949,roll-call-vote/119/house/2/180,67
1775972085173,bill/119/s/5610,225
1775972086405,bill/119/hjres/4560,229
1775972087631,amendment/96/hamdt/1461,243
1775972088875,bill/119/hr/8588,226
1775972090109,roll-call-vote/112/house/2/642,67
1775972091320,bill/119/s/4448,225
1775972092538,bill/119/s/918,2234
1775972093651,bill/119/sjres/4196,229
1775972094889,amendment/119/hamdt/936,243
1775972096129,amendment/119/hamdt/2496,244
1775972097364,bill/119/sjres/1044,229
1775972098593,roll-call-vote/119/senate/1/213,68
1775972099798,bill/119/sres/7607,228
1775972101030,bill/94/sconres/599,229
1775972102256,bill/119/s/7800,225
1775972103493,bill/119/sjres/7983,229
1775972104731,bill/119/hres/1828,228
1775972105948,amendment/119/hamdt/2413,244
1775972107184,amendment/107/hamdt/1032,244
1775972108414,amendment/108/hamdt/1347,244
1775972109677,bill/119/hconres/4329,231
1775972110915,roll-call-vote/119/senate/2/641,68
1775972112130,bill/98/sres/54,1963
1775972113431,bill/108/sres/1337,228
1775972114672,bill/114/hconres/775,230
1775972115905,roll-call-vote/119/house/1/112,67
1775972117114,amendment/119/samdt/1311,1889
1775972118473,amendment/119/samdt/2497,1717
1775972119748,bill/103/hjres/1573,229
1775972120966,amendment/98/hamdt/1334,243
1775972122202,roll-call-vote/114/senate/1/270,68
1775972123695,bill/102/sconres/1188,231
1775972124923,bill/119/sconres/7369,231
1775972126166,bill/119/hres/93,2613
1775972127287,amendment/119/samdt/1449,1679
1775972128571,amendment/119/samdt/1124,1664
1775972129866,bill/99/hconres/2415,230
1775972131107,amendment/119/samdt/1567,1650
1775972132398,bill/119/sjres/3523,229
1775972133621,amendment/119/samdt/438,1664
1775972134738,bill/119/sres/7699,228
1775972136115,roll-call-vote/113/senate/1/287,68
1775972137819,roll-call-vote/119/house/1/58,66
1775972139039,amendment/119/samdt/1795,1664
1775972140322,roll-call-vote/119/house/1/333,67
1775972141528,roll-call-vote/105/house/2/588,67
1775972142739,bill/119/sjres/5372,229
1775972143980,bill/101/hconres/180,2571
1775972145277,bill/118/sconres/2960,231
1775972146513,roll-call-vote/119/house/1/329,67
1775972147730,bill/119/sconres/3261,231
1775972148953,amendment/101/hamdt/575,2245
1775972150318,bill/119/hres/7969,228
1775972151551,amendment/94/samdt/67,241
1775972152781,bill/109/sconres/4414,231
1775972154010,bill/119/s/1238,2384
1775972155133,bill/117/s/4357,2958
1775972156423,bill/119/s/7676,225
1775972157654,amendment/117/hamdt/2802,244
1775972158881,bill/119/sres/2494,228
1775972160105,amendment/119/samdt/1860,1638
1775972161389,bill/119/hres/352,2608
1775972162507,bill/119/hres/310,2372
1775972163622,bill/119/hjres/4242,229
1775972164864,roll-call-vote/119/senate/2/670,68
1775972166076,amendment/111/samdt/2929,2023
1775972167370,roll-call-vote/119/house/1/316,67
1775972168581,bill/119/hr/2087,3139
1775972169697,bill/103/sconres/1886,231
1775972170926,amendment/119/hamdt/1738,244
1775972172145,roll-call-vote/119/house/2/28,66
1775972173370,bill/107/s/3073,2443
1775972174656,bill/116/sjres/3117,229
1775972175898,bill/119/sjres/3370,229
1775972177123,amendment/119/hamdt/381,243
1775972178349,roll-call-vote/119/house/1/215,67
1775972179560,bill/119/sconres/5192,231
1775972180795,bill/119/s/8306,225
1775972182013,bill/119/s/7487,225
1775972183243,bill/119/hres/6559,228
1775972184482,roll-call-vote/119/senate/2/67,67
1775972185765,bill/102/sjres/692,228
1775972187006,amendment/108/hamdt/1126,244
1775972188248,amendment/94/hamdt/1020,243
1775972189481,bill/119/hjres/2298,229
1775972190722,amendment/94/hamdt/2708,243
1775972191965,bill/119/hjres/6869,229
1775972193214,bill/97/hjres/2991,228
1775972194454,roll-call-vote/119/house/1/510,67
1775972195665,bill/119/sconres/4345,231
1775972196898,amendment/119/hamdt/1359,244
1775972198131,bill/119/hjres/6680,229
1775972199381,bill/119/hjres/2592,229
1775972200617,bill/119/sjres/1510,229
1775972201835,bill/119/sres/7610,0
1775972212843,roll-call-vote/118/senate/1/618,68
1775972214413,amendment/119/samdt/1924,1631
1775972215524,roll-call-vote/119/senate/2/629,68
1775972216737,amendment/119/samdt/2340,1499
1775972218017,bill/119/hjres/2337,229
1775980012477,bill/119/hjres/3773,229
1775980014298,bill/101/hres/4349,228
1775980015738,amendment/119/samdt/818,1661
1775980017357,bill/99/sconres/3180,230
1775980018903,roll-call-vote/119/senate/1/581,68
1775980020317,bill/109/s/3843,2184
1775980021859,bill/119/hr/6967,3287
1775980023175,bill/110/s/3786,225
1775980024609,bill/119/sres/841,227
1775980026025,bill/119/hjres/7238,229
1775980027462,bill/109/hjres/304,228
1775980028892,bill/119/hres/1330,228
1775980030385,roll-call-vote/105/senate/1/391,68
1775980031782,bill/119/sjres/908,228
1775980033217,amendment/119/samdt/518,1658
1775980034705,bill/94/hjres/4913,228
1775980036133,amendment/119/samdt/510,1662
1775980037624,bill/119/hjres/2911,229
1775980039057,bill/110/sconres/4089,231
1775980040491,amendment/96/samdt/762,242
1775980041921,amendment/119/hamdt/2399,244
1775980043355,amendment/119/samdt/1635,1630
1775980045272,bill/105/hres/3040,228
1775980046712,bill/119/hr/6112,2998
1775980048388,amendment/119/samdt/943,1709
1775980049887,bill/113/hconres/867,230
1775980051317,roll-call-vote/107/house/2/304,67
1775980052728,bill/107/hres/2099,228
1775980054163,bill/119/sconres/7817,231
1775980055585,bill/101/hres/2383,228
1775980057013,bill/112/hjres/2313,229
1775980058729,bill/112/sres/1594,228
1775980060170,bill/104/hr/2911,2401
1775980061663,amendment/99/hamdt/2622,243
1775980063091,bill/119/sjres/6689,229
1775980064542,roll-call-vote/119/senate/1/116,68
1775980065955,bill/119/hconres/2743,231
1775980067371,bill/99/hconres/3415,230
1775980068822,bill/119/hconres/3282,231
1775980070245,amendment/118/samdt/310,1701
1775980071745,bill/106/hconres/3025,231
1775980073184,roll-call-vote/119/senate/1/103,68
1775980074600,roll-call-vote/113/house/2/472,67
1775980076013,bill/107/hres/3426,228
1775980077446,bill/104/hconres/1701,231
1775980078888,bill/119/hres/3010,228
1775980080313,amendment/108/samdt/2724,1705
1775980081821,bill/119/sjres/7535,229
1775980083274,bill/119/sres/1183,228
1775980084712,bill/111/hconres/99,2648
1775980086255,bill/119/hjres/2231,229
1775980087695,bill/119/hr/783,3202
1775980089004,bill/119/hconres/2598,231
1775980090440,amendment/119/samdt/941,1709
1775980091942,amendment/119/hamdt/1118,244
1775980093375,bill/119/sjres/2845,229
1775980094805,amendment/119/hamdt/2777,244
1775980096246,bill/119/hjres/2461,229
1775980097674,bill/119/hres/2729,228
1775980099104,bill/100/hjres/2787,229
1775980100528,amendment/118/samdt/771,1538
1775980102019,bill/97/sres/4271,227
1775980103468,amendment/119/samdt/2794,1840
1775980104779,amendment/100/samdt/2468,1533
1775980106288,roll-call-vote/119/house/1/455,67
1775980107717,bill/119/hr/6497,2818
1775980109021,bill/97/hr/2340,2277
1775980110544,amendment/119/hamdt/2018,244
1775980111975,bill/119/sconres/2687,231
1775980113477,amendment/119/samdt/2720,2096
1775980114982,bill/94/hres/2218,227
1775980116412,amendment/119/hamdt/1183,244
1775980117843,amendment/119/hamdt/714,243
1775980119272,bill/99/sjres/2129,228
1775980120705,bill/119/hres/71,2606
1775980122014,bill/119/sjres/2159,229
1775980123463,roll-call-vote/119/senate/1/261,68
1775980124938,bill/97/hr/292,2019
1775980126446,bill/107/s/1357,2653
1775980127950,bill/119/hjres/7835,229
1775980129387,roll-call-vote/119/house/1/587,67
1775980130796,bill/96/hres/1653,227
1775980132229,roll-call-vote/119/senate/1/177,68
1775980133642,amendment/119/hamdt/962,243
1775980135125,bill/119/hres/6479,228
1775980136556,bill/119/hconres/5310,231
1775980138003,amendment/119/hamdt/398,243
1775980139438,amendment/119/hamdt/1789,244
1775980140879,bill/119/hr/4799,2974
1775980142370,bill/114/hconres/84,2519
1775980143859,bill/119/sconres/1870,231
1775980145310,bill/119/hconres/8698,231
1775980146766,bill/119/hr/5816,2775
1775980148084,bill/119/hres/296,2311
1775980149400,bill/119/hres/4014,228
1775980150846,bill/93/hr/1442,2154
1775980152351,bill/119/hconres/1155,231
1775980153783,amendment/119/samdt/332,1656
1775980155329,amendment/104/samdt/1736,1532
1775980156825,bill/119/hconres/5359,231
1775980158259,amendment/101/hamdt/264,2068
1775980159801,roll-call-vote/119/senate/1/278,68
1775980161207,roll-call-vote/108/house/2/682,67
1775980162642,bill/119/hconres/1272,231
1775980164069,amendment/119/hamdt/1157,244
1775980165509,bill/118/sres/3489,228
1775980166934,amendment/109/hamdt/2478,244
1775980168384,amendment/96/samdt/1632,243
1775980169804,amendment/119/samdt/1859,1638
1775980171370,amendment/119/hamdt/2853,244
1775980172822,bill/119/hjres/6718,229
1775980174255,bill/114/hr/161,2884
1775980175873,bill/119/sjres/1752,229
1775980177318,bill/119/hconres/3001,231
1775980178763,amendment/115/samdt/726,1497
1775980180269,amendment/119/hamdt/1715,244
1775980181800,bill/119/hconres/8625,231
1775980183247,bill/116/hjres/2246,229
1775980184760,amendment/119/hamdt/1028,244
1775980186213,bill/119/hconres/7936,231
1775980187647,bill/117/hconres/3670,231
1775980189088,bill/119/hjres/7528,229
1775980190527,bill/119/hjres/8233,229
1775980191963,bill/119/s/3716,2127
1775980193280,bill/111/hr/2767,2162
1775980194780,amendment/111/hamdt/44,2733
1775980196305,bill/119/s/1371,2304
1775980197801,bill/95/sjres/2448,228
1775980199241,bill/119/hconres/5088,231
1775980200685,bill/119/sjres/1459,229
1775980202109,amendment/119/hamdt/1220,244
1775980203547,bill/119/sres/4098,228
1775980204982,bill/99/sconres/1071,230
1775980206430,bill/119/sjres/3420,229
1775980207863,amendment/112/samdt/2943,2301
1775980209463,bill/119/sconres/2895,231
1775980210890,amendment/110/samdt/85,1941
1775980212430,bill/119/hjres/2103,229
1775980213855,bill/119/sconres/4799,231
1775980215295,amendment/119/samdt/2839,1880
1775980216613,roll-call-vote/118/senate/1/684,68
1775980218030,roll-call-vote/119/house/1/180,67
1775980219455,amendment/119/samdt/2229,1667
1775980221030,bill/119/hres/4243,228
1775980222463,bill/119/sconres/2206,231
1775980223897,bill/93/sconres/3199,230
1775980225344,bill/119/s/4741,225
1775980226782,roll-call-vote/119/house/1/683,67
1775980228196,roll-call-vote/110/house/2/146,67
1775980229605,bill/119/hjres/4344,229
1775980231068,bill/95/sconres/241,229
1775980232503,roll-call-vote/119/house/2/309,67
1775980233922,bill/119/hr/2079,2845
1775980235441,bill/104/hjres/2911,229
1775980236864,amendment/119/hamdt/265,243
1775980238306,bill/119/hr/7390,2855
1775980239822,bill/119/sres/8137,228
1775980241247,amendment/119/hamdt/2487,244
1775980242688,bill/106/hjres/1029,229
1775980244114,roll-call-vote/118/senate/2/624,68
1775980245514,bill/119/hr/4942,2696
1775980247022,bill/119/sjres/6447,229
1775980248503,amendment/108/hamdt/1165,244
1775980249934,bill/97/hr/2701,2209
1775980251450,bill/119/sjres/6798,229
1775980252877,roll-call-vote/119/senate/2/82,67
1775980254305,bill/119/hconres/4970,231
1775980255746,bill/119/hr/4098,2702
1775980257222,bill/115/hr/1306,3776
1775980258818,bill/119/hconres/5274,231
1775980260264,bill/119/hconres/6137,231
1775980261705,amendment/119/samdt/1904,1639
1775980263222,bill/113/sconres/1453,231
1775980264666,bill/119/hr/8248,226
1775980266093,bill/97/sres/1737,227
1775980267520,bill/105/sconres/3470,231
1775980268975,bill/119/sjres/1055,229
1775980270412,bill/117/sjres/3168,229
1775980271835,bill/119/hres/3770,228
1775980273265,bill/119/hr/1412,2623
1775980274768,amendment/119/samdt/1793,1664
1775980276335,bill/119/hjres/7024,229
1775980277763,bill/103/hconres/1382,231
1775980279196,amendment/119/samdt/2831,1839
1775980280526,amendment/107/samdt/751,2704
1775980282409,bill/119/hconres/8778,231
1775980283833,bill/119/s/7929,225
1775980285266,bill/114/sres/1580,228
1775980286690,bill/119/hres/7143,228
1775980288118,roll-call-vote/119/house/1/130,67
1775980289529,roll-call-vote/119/senate/1/116,68
1775980290845,bill/97/sjres/2080,228
1775980292293,bill/94/hr/1645,2273
1775980293839,bill/119/sjres/3496,229
1775980295276,bill/119/sres/4332,228
1775980296722,bill/104/sconres/1998,231
1775980298163,bill/96/hjres/4766,228
1775980299609,roll-call-vote/107/senate/2/378,68
1775980301011,bill/108/sconres/2471,231
1775980302457,amendment/119/samdt/60,1692
1775980303775,bill/119/s/5440,225
1775980305206,bill/106/sconres/29,2519
1775980306709,bill/119/sconres/4417,231
1775980308167,roll-call-vote/109/senate/1/618,68
1775980309593,amendment/119/hamdt/360,243
1775980311025,amendment/119/hamdt/2789,244
1775980312464,bill/119/sconres/3619,231
1775980313903,roll-call-vote/119/house/2/576,67
1775980315317,bill/93/sconres/2576,230
1775980316763,bill/119/hjres/2777,229
1775980318198,roll-call-vote/119/house/1/159,67
1775980319611,bill/108/hjres/490,228
1775980321059,bill/111/hconres/2026,231
1775980322486,bill/119/sjres/4151,229
1775980323925,bill/119/s/2884,2385
1775980325480,bill/119/sjres/5190,229
1775980326921,bill/119/sjres/3518,229
1775980328355,roll-call-vote/115/senate/2/202,68
1775980329761,bill/119/hconres/8497,231
1775980331196,bill/119/sconres/7653,231
1775980332623,amendment/119/hamdt/716,243
1775980334054,bill/119/hres/242,3443
1775980335372,bill/119/sjres/1436,229
1775980336815,bill/119/hr/4410,2664
1775980338130,amendment/117/samdt/714,1642
1775980339647,bill/119/hres/2945,228
1775980341079,bill/119/sconres/1249,231
1775980342510,bill/114/hconres/4906,231
1775980343952,bill/119/sjres/730,228
1775980345385,bill/119/sjres/7655,229
1775980346816,bill/106/sjres/1015,229
1775980348258,bill/119/s/2994,2358
1775980349577,bill/119/hres/1269,228
1775980351023,bill/101/s/1984,2386
1775980352617,bill/119/hr/7221,2538
1775980353949,amendment/119/samdt/2365,1833
1775980355438,roll-call-vote/119/house/2/551,67
1775980356859,bill/108/sjres/4194,229
1775980358352,amendment/119/hamdt/280,243
1775980359788,roll-call-vote/106/house/1/537,67
1775980361205,bill/102/hr/2311,2439
1775980362706,bill/112/hr/591,3010
1775980364238,amendment/116/samdt/1480,1990
1775980365755,bill/119/sres/5718,228
1775980367196,bill/119/hjres/5626,229
1775980368664,bill/119/hconres/4556,231
1775980370097,bill/119/s/7905,225
1775980371517,amendment/119/samdt/2655,1840
1775980372830,bill/98/sjres/2493,228
1775980374255,amendment/119/samdt/73,1446
1775980375580,roll-call-vote/119/senate/1/637,68
1775980377006,bill/119/hjres/6376,229
1775980378625,amendment/112/hamdt/2200,244
1775980380055,bill/119/hr/8386,226
1775980381480,bill/119/hres/4998,228
1775980382931,amendment/105/samdt/13,2314
1775980384463,amendment/119/samdt/1001,1670
1775980386001,bill/119/hr/1956,2953
1775980387508,amendment/115/samdt/2306,1850
1775980389032,bill/119/sres/728,227
1775980390490,bill/119/sres/4184,228
1775980391930,roll-call-vote/106/house/1/86,66
1775980393357,bill/119/hjres/3430,229
1775980394780,bill/118/s/684,2137
1775980396345,roll-call-vote/116/house/1/517,67
1775980397770,roll-call-vote/119/house/2/485,67
1775980399192,bill/119/sconres/7074,231
1775980400643,roll-call-vote/106/senate/1/237,68
1775980402068,bill/119/hconres/6124,231
1775980403504,amendment/119/hamdt/876,243
1775980404951,bill/93/sres/3497,227
1775980406394,bill/95/sres/4836,227
1775980407827,roll-call-vote/119/house/1/231,67
1775980409243,bill/119/hres/2809,228
1775980410668,bill/119/hres/5852,228
1775980412088,amendment/119/samdt/131,1697
1775980413413,amendment/119/samdt/550,1658
1775980414936,bill/119/sconres/3194,231
1775980416364,bill/119/sres/4846,228
1775980417805,bill/105/hjres/229,228
1775980419251,bill/111/hr/4284,3638
1775980420768,roll-call-vote/117/senate/2/38,67
1775980422176,roll-call-vote/116/house/1/295,67
1775980423590,roll-call-vote/119/house/1/688,67
1775980424996,bill/119/hres/556,2128
1775980426490,bill/108/hjres/1775,229
1775980427926,bill/103/s/3875,225
1775980429370,bill/119/hjres/958,228
1775980430788,amendment/119/hamdt/926,243
1775980432243,bill/97/hjres/175,2291
1775980433743,bill/119/sjres/6265,229
1775980435177,bill/102/s/4229,225
1775980436606,bill/116/hr/3032,3067
1775980438127,bill/103/hr/1,2785
1775980439690,amendment/119/hamdt/1401,244
1775980441118,bill/117/hres/3041,228
1775980442559,roll-call-vote/103/senate/1/632,68
1775980443975,roll-call-vote/102/senate/2/38,67
1775980445381,bill/101/hjres/639,2476
1775980448450,bill/119/s/8716,225
1775980449871,bill/109/s/2468,2395
1775980451361,bill/107/sjres/1270,229
1775980452801,amendment/104/hamdt/1335,2414
1775980454297,roll-call-vote/119/senate/1/219,68
1775980455693,roll-call-vote/116/house/2/658,67
1775980457109,amendment/119/samdt/2578,1839
1775980458705,bill/119/hr/1104,2921
1775980460018,roll-call-vote/119/senate/1/604,68
1775980461438,amendment/115/samdt/721,1791
1775980462942,bill/102/sres/1006,228
1775980464374,bill/119/sconres/6456,231
1775980498225,roll-call-vote/119/house/2/586,67
1775980500000,bill/98/sjres/3522,228
1775980501440,roll-call-vote/119/house/1/333,67
1775980502854,bill/119/hconres/6080,231
1775980504272,bill/119/hres/4062,228
1775980505743,amendment/119/hamdt/439,243
1775980507184,bill/119/s/1233,2534
1775980508501,amendment/119/samdt/747,1661
1775980510015,bill/119/s/4093,2332
1775980511331,bill/106/hjres/2097,229
1775980512777,bill/119/hres/7486,228
1775980514211,amendment/119/samdt/2466,2084
1775980515743,amendment/119/samdt/2861,1539
1775980517245,amendment/119/hamdt/2372,244
1775980518695,amendment/119/samdt/1801,1664
1775980520183,bill/119/hconres/5868,231
1775980521631,bill/119/s/4875,225
1775980523080,bill/114/sjres/3676,229
1775980524515,roll-call-vote/113/house/2/99,66
1775980525936,roll-call-vote/119/house/1/29,66
1775980527340,bill/119/sjres/565,228
1775980528775,bill/119/sjres/5036,229
1775980530206,bill/119/sconres/6447,231
1775980531630,bill/119/hjres/3341,229
1775980533101,bill/93/hjres/4542,228
1775980534555,bill/99/sconres/1231,230
1775980536059,bill/117/hr/3007,3258
1775980537370,bill/119/sjres/8699,229
1775980538816,bill/119/sjres/5312,229
1775980540256,bill/119/s/6609,225
1775980541692,amendment/119/hamdt/2045,244
